学号,考生姓名,科目名称,性别,专业,年份,编程年份,国家级一等奖,国家级二等奖,国家级三等奖,国家级优秀奖,省部级一等奖,省部级二等奖,省部级三等奖,省部级优秀奖,OJ提交数,OJ正确数,OJ准确率,获奖类别
2019040422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0.8571428571428571,0
2018040525,0,0,0,0,1,0,0,0,0,0,0,0,0,0,79,51,0.6455696202531646,0
2015014178,0,0,0,0,3,0,0,0,0,0,0,0,0,0,101,59,0.5841584158415841,0
2018040481,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,9,0.6923076923076923,0
2018040495,0,0,0,0,1,0,0,0,0,0,0,0,0,0,110,51,0.4636363636363636,0
2018040515,0,0,0,0,1,0,0,0,0,0,0,0,0,0,121,67,0.5537190082644629,0
2013014160,0,0,0,0,2,0,0,0,0,0,0,0,0,0,189,95,0.5026455026455027,0
2018170056,0,0,0,0,2,0,0,0,0,0,0,0,0,0,125,28,0.224,0
2013014102,0,0,0,0,2,0,0,0,0,0,0,0,0,0,148,101,0.6824324324324325,0
2015014303,0,0,0,0,2,0,0,0,0,0,0,0,0,0,155,79,0.5096774193548387,0
2016016464,0,0,0,0,2,0,0,0,0,0,0,0,0,0,125,79,0.632,0
2013014093,0,0,0,0,4,0,0,0,0,0,0,0,0,0,304,111,0.3651315789473684,0
2012014379,0,0,0,0,2,0,0,0,0,0,0,0,0,0,272,145,0.5330882352941176,0
2018040512,0,0,0,0,2,0,0,0,0,0,0,0,0,0,21,11,0.5238095238095238,0
2013014103,0,0,0,0,2,0,0,0,0,0,0,0,0,0,167,93,0.5568862275449101,0
2015014400,0,0,0,0,4,0,0,0,0,0,0,0,0,0,128,59,0.4609375,0
2016014376,0,0,0,0,1,0,0,0,0,0,0,0,0,0,104,57,0.5480769230769231,0
2016013057,0,0,0,0,2,0,0,0,0,0,0,0,0,0,33,14,0.42424242424242425,0
2014014128,0,0,0,0,2,0,0,0,0,0,0,0,0,0,240,176,0.7333333333333333,0
2016012148,0,0,0,0,1,0,0,0,0,0,0,0,0,0,78,34,0.4358974358974359,0
2014014311,0,0,0,0,2,0,0,0,0,0,0,0,0,0,127,66,0.5196850393700787,0
2013014107,0,0,0,0,2,0,0,0,0,0,0,0,0,0,170,97,0.5705882352941176,0
2015011170,0,0,0,0,1,0,0,0,0,0,0,0,0,0,217,119,0.5483870967741935,0
2013014248,0,0,0,0,4,0,0,0,0,0,0,0,0,0,140,80,0.5714285714285714,0
2018040483,0,0,0,0,1,0,0,0,0,0,0,0,0,0,54,22,0.4074074074074074,0
2014014290,0,0,0,0,2,0,0,0,0,0,0,0,0,0,122,72,0.5901639344262295,0
2015014368,0,0,0,0,3,0,0,0,0,0,0,0,0,0,130,73,0.5615384615384615,0
2018040396,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,14,0.7777777777777778,0
2018040442,0,0,0,0,1,0,0,0,0,0,0,0,0,0,62,23,0.3709677419354839,0
2018040492,0,0,0,0,1,0,0,0,0,0,0,0,0,0,121,53,0.4380165289256198,0
2015014367,0,0,0,0,4,0,0,0,0,0,0,0,0,0,94,64,0.6808510638297872,0
2012014356,0,0,0,0,3,0,0,0,0,0,0,0,0,0,223,140,0.6278026905829597,0
2015014366,0,0,0,0,2,0,0,0,0,0,0,0,0,0,112,59,0.5267857142857143,0
2013014092,0,0,0,0,2,0,0,0,0,0,0,0,0,0,193,77,0.39896373056994816,0
2013014211,0,0,0,0,2,0,0,0,0,0,0,0,0,0,145,85,0.5862068965517241,0
2013014164,0,0,0,0,2,0,0,0,0,0,0,0,0,0,172,96,0.5581395348837209,0
2016016469,0,0,0,0,3,0,0,0,0,0,0,0,0,0,44,14,0.3181818181818182,0
2013014157,0,0,0,0,2,0,0,0,0,0,0,0,0,0,134,71,0.5298507462686567,0
2016014467,0,0,0,0,3,0,0,0,0,0,0,0,0,0,85,25,0.29411764705882354,0
2012014380,0,0,0,0,3,0,0,0,0,0,0,0,0,0,230,126,0.5478260869565217,0
2013014224,0,0,0,0,3,0,0,0,0,0,0,0,0,0,212,84,0.39622641509433965,0
2018040392,0,0,0,0,2,0,0,0,0,0,0,0,0,0,31,10,0.3225806451612903,0
2018040529,0,0,0,0,1,0,0,0,0,0,0,0,0,0,61,28,0.45901639344262296,0
2013014097,0,0,0,0,2,0,0,0,0,0,0,0,0,0,191,104,0.5445026178010471,0
2015016312,0,0,0,0,2,0,0,0,0,0,0,0,0,0,137,68,0.49635036496350365,0
2017040334,0,0,0,0,3,0,0,0,0,0,0,0,0,0,31,17,0.5483870967741935,0
2012014372,0,0,0,0,3,0,0,0,0,0,0,0,0,0,239,126,0.5271966527196653,0
2017040268,0,0,0,0,3,0,0,0,0,0,0,0,0,0,40,27,0.675,0
2013014249,0,0,0,0,4,0,0,0,0,0,0,0,0,0,92,63,0.6847826086956522,0
2018040439,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,9,0.45,0
2017040305,0,0,0,0,2,0,0,0,0,0,0,0,0,0,33,18,0.5454545454545454,0
2015014306,0,0,0,0,3,0,0,0,0,0,0,0,0,0,113,53,0.4690265486725664,0
2013014095,0,0,0,0,2,0,0,0,0,0,0,0,0,0,270,100,0.37037037037037035,0
2018040476,0,0,0,0,1,0,0,0,0,0,0,0,0,0,97,49,0.5051546391752577,0
2013014247,0,0,0,0,2,0,0,0,0,0,0,0,0,0,158,80,0.5063291139240507,0
2015014299,0,0,0,0,2,0,0,0,0,0,0,0,0,0,84,55,0.6547619047619048,0
2013014156,0,0,0,0,1,0,0,0,0,0,0,0,0,0,340,100,0.29411764705882354,0
2018040370,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,9,0.6428571428571429,0
2018040414,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1,0.14285714285714285,0
2017040393,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36,30,0.8333333333333334,0
2015015074,0,0,0,0,2,0,0,0,0,0,0,0,0,0,104,59,0.5673076923076923,0
2018040407,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28,14,0.5,0
2018040394,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0.6666666666666666,0
2013014106,0,0,0,0,2,0,0,0,0,0,0,0,0,0,186,89,0.478494623655914,0
2016016499,0,0,0,0,2,0,0,0,0,0,0,0,0,0,147,76,0.5170068027210885,0
2013014215,0,0,0,0,4,0,0,0,0,0,0,0,0,0,191,87,0.45549738219895286,0
2018040428,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31,12,0.3870967741935484,0
2018040531,0,0,0,0,2,0,0,0,0,0,0,0,0,0,171,54,0.3157894736842105,0
2013014122,0,0,0,0,2,0,0,0,0,0,0,0,0,0,152,79,0.5197368421052632,0
2013014176,0,0,0,0,2,0,0,0,0,0,0,0,0,0,224,108,0.48214285714285715,0
2016013063,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0.0,0
2012014396,0,0,0,0,2,0,0,0,0,0,0,0,0,0,209,117,0.5598086124401914,0
2012014358,0,0,0,0,3,0,0,0,0,0,0,0,0,0,248,120,0.4838709677419355,0
2015014330,0,0,0,0,3,0,0,0,0,0,0,0,0,0,142,73,0.5140845070422535,0
2018170044,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,2,0.6666666666666666,0
2018040522,0,0,0,0,1,0,0,0,0,0,0,0,0,0,57,32,0.5614035087719298,0
2017040338,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,8,0.6666666666666666,0
2012014290,0,0,0,0,3,0,0,0,0,0,0,0,0,0,187,110,0.5882352941176471,0
2013014159,0,0,0,0,4,0,0,0,0,0,0,0,0,0,133,71,0.5338345864661654,0
2012014360,0,0,0,0,3,0,0,0,0,0,0,0,0,0,179,96,0.5363128491620112,0
2014014288,0,0,0,0,2,0,0,0,0,0,0,0,0,0,70,47,0.6714285714285714,0
2017040322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,21,0.875,0
2014014296,0,0,0,0,2,0,0,0,0,0,0,0,0,0,117,44,0.37606837606837606,0
2017040375,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0.0,0
2015013026,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0.0,0
2013014129,0,0,0,0,5,0,0,0,0,0,0,0,0,0,143,97,0.6783216783216783,0
2016014406,0,0,0,0,2,0,0,0,0,0,0,0,0,0,33,15,0.45454545454545453,0
2018040509,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24,12,0.5,0
2014014284,0,0,0,0,3,0,0,0,0,0,0,0,0,0,142,46,0.323943661971831,0
2015014414,0,0,0,0,1,0,0,0,0,0,0,0,0,0,55,39,0.7090909090909091,0
2018040432,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.0,0
2013014098,0,0,0,0,2,0,0,0,0,0,0,0,0,0,184,81,0.44021739130434784,0
2013014238,0,0,0,0,2,0,0,0,0,0,0,0,0,0,88,58,0.6590909090909091,0
2013014183,0,0,0,0,2,0,0,0,0,0,0,0,0,0,135,85,0.6296296296296297,0
2014014372,0,0,0,0,2,0,0,0,0,0,0,0,0,0,236,92,0.3898305084745763,0
2012014325,0,0,0,0,2,0,0,0,0,0,0,0,0,0,164,108,0.6585365853658537,0
2013014147,0,0,0,0,1,0,0,0,0,0,0,0,0,0,150,87,0.58,0
2013014125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,155,90,0.5806451612903226,0
2018040354,0,0,0,0,2,0,0,0,0,0,0,0,0,0,12,6,0.5,0
2013014236,0,0,0,0,2,0,0,0,0,0,0,0,0,0,72,60,0.8333333333333334,0
2013014167,0,0,0,0,2,0,0,0,0,0,0,0,0,0,147,93,0.6326530612244898,0
2014014392,0,0,0,0,4,0,0,0,0,0,0,0,0,0,208,120,0.5769230769230769,0
2014014328,0,0,0,0,1,0,0,0,0,0,0,0,0,0,99,51,0.5151515151515151,0
2017040306,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26,20,0.7692307692307693,0
2012014318,0,0,0,0,4,0,0,0,0,0,0,0,0,0,202,105,0.5198019801980198,0
2017040378,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,3,0.5,0
2012014353,0,0,0,0,2,0,0,0,0,0,0,0,0,0,162,87,0.5370370370370371,0
2013014131,0,0,0,0,2,0,0,0,0,0,0,0,0,0,103,77,0.7475728155339806,0
2017040310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1.0,0
2014014408,0,0,0,0,2,0,0,0,0,0,0,0,0,0,244,118,0.48360655737704916,0
2012014357,0,0,0,0,4,0,0,0,0,0,0,0,0,0,149,89,0.5973154362416108,0
2011014217,0,0,0,0,2,0,0,0,0,0,0,0,0,0,121,63,0.5206611570247934,0
2015014287,0,0,0,0,1,0,0,0,0,0,0,0,0,0,229,85,0.37117903930131,0
2013014123,0,0,0,0,1,0,0,0,0,0,0,0,0,0,165,86,0.5212121212121212,0
2018040435,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,0,0.0,0
2014014412,0,0,0,0,2,0,0,0,0,0,0,0,0,0,153,80,0.5228758169934641,0
2018040462,0,0,0,0,2,0,0,0,0,0,0,0,0,0,21,14,0.6666666666666666,0
2013014213,0,0,0,0,4,0,0,0,0,0,0,0,0,0,147,63,0.42857142857142855,0
2017040280,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,7,0.875,0
2013014207,0,0,0,0,2,0,0,0,0,0,0,0,0,0,95,45,0.47368421052631576,0
2013014161,0,0,0,0,2,0,0,0,0,0,0,0,0,0,117,58,0.49572649572649574,0
2014014435,0,0,0,0,3,0,0,0,0,0,0,0,0,0,204,87,0.4264705882352941,0
2013014237,0,0,0,0,4,0,0,0,0,0,0,0,0,0,146,74,0.5068493150684932,0
2016014371,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0.0,0
2013014158,0,0,0,0,1,0,0,0,0,0,0,0,0,0,134,88,0.6567164179104478,0
2013014187,0,0,0,0,1,0,0,0,0,0,0,0,0,0,333,90,0.2702702702702703,0
2016014368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0
2012014363,0,0,0,0,3,0,0,0,0,0,0,0,0,0,206,98,0.47572815533980584,0
2012014307,0,0,0,0,2,0,0,0,0,0,0,0,0,0,306,93,0.30392156862745096,0
2014014391,0,0,0,0,2,0,0,0,0,0,0,0,0,0,140,87,0.6214285714285714,0
2012014395,0,0,0,0,2,0,0,0,0,0,0,0,0,0,160,99,0.61875,0
2013014200,0,0,0,0,4,0,0,0,0,0,0,0,0,0,113,60,0.5309734513274337,0
2011014206,0,0,0,0,3,0,0,0,0,0,0,0,0,0,246,119,0.483739837398374,0
2018040510,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,4,0.5714285714285714,0
2014014295,0,0,0,0,3,0,0,0,0,0,0,0,0,0,85,37,0.43529411764705883,0
2015014305,0,0,0,0,4,0,0,0,0,0,0,0,0,0,174,71,0.40804597701149425,0
2014014357,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92,54,0.5869565217391305,0
2017040264,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28,23,0.8214285714285714,0
2013014132,0,0,0,0,2,0,0,0,0,0,0,0,0,0,152,81,0.5328947368421053,0
2018040390,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,4,0.6666666666666666,0
2014014355,0,0,0,0,4,0,0,0,0,0,0,0,0,0,91,46,0.5054945054945055,0
2017040255,0,0,0,0,2,0,0,0,0,0,0,0,0,0,36,23,0.6388888888888888,0
2013014141,0,0,0,0,2,0,0,0,0,0,0,0,0,0,160,78,0.4875,0
2015014404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,26,0.6842105263157895,0
2018170021,0,0,0,0,2,0,0,0,0,0,0,0,0,0,12,6,0.5,0
2012016365,0,0,0,0,4,0,0,0,0,0,0,0,0,0,130,78,0.6,0
2017040257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.16666666666666666,0
2018040516,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23,12,0.5217391304347826,0
2014014291,0,0,0,0,2,0,0,0,0,0,0,0,0,0,86,37,0.43023255813953487,0
2015014348,0,0,0,0,1,0,0,0,0,0,0,0,0,0,62,46,0.7419354838709677,0
2017040374,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0.0,0
2015014420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,28,0.717948717948718,0
2014014414,0,0,0,0,4,0,0,0,0,0,0,0,0,0,122,68,0.5573770491803278,0
2013014251,0,0,0,0,4,0,0,0,0,0,0,0,0,0,160,83,0.51875,0
2011014203,0,0,0,0,3,0,0,0,0,0,0,0,0,0,163,78,0.4785276073619632,0
2014014428,0,0,0,0,1,0,0,0,0,0,0,0,0,0,158,84,0.5316455696202531,0
2013014184,0,0,0,0,2,0,0,0,0,0,0,0,0,0,110,54,0.4909090909090909,0
2017040354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,17,0.3541666666666667,0
2017040350,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32,8,0.25,0
2018170019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0
2017040333,0,0,0,0,2,0,0,0,0,0,0,0,0,0,25,10,0.4,0
2015016507,0,0,0,0,2,0,0,0,0,0,0,0,0,0,296,132,0.44594594594594594,0
2013016217,0,0,0,0,3,0,0,0,0,0,0,0,0,0,129,81,0.627906976744186,0
2015014407,0,0,0,0,3,0,0,0,0,0,0,0,0,0,116,72,0.6206896551724138,0
2016016493,0,0,0,0,2,0,0,0,0,0,0,0,0,0,78,38,0.48717948717948717,0
2018040467,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24,11,0.4583333333333333,0
2015014412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,17,0.53125,0
2016014341,0,0,0,0,2,0,0,0,0,0,0,0,0,0,89,40,0.449438202247191,0
2018040356,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0.0,0
2016011186,0,0,0,0,2,0,0,0,0,0,0,0,0,0,49,27,0.5510204081632653,0
2016016486,0,0,0,0,2,0,0,0,0,0,0,0,0,0,106,55,0.5188679245283019,0
2013014090,0,0,0,0,2,0,0,0,0,0,0,0,0,0,193,71,0.36787564766839376,0
2012014425,0,0,0,0,2,0,0,0,0,0,0,0,0,0,238,89,0.3739495798319328,0
2018040491,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0.5,0
2013014205,0,0,0,0,2,0,0,0,0,0,0,0,0,0,105,59,0.5619047619047619,0
2016011255,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,2,0.2857142857142857,0
2018040399,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,3,0.5,0
2014014276,0,0,0,0,2,0,0,0,0,0,0,0,0,0,208,104,0.5,0
2013014185,0,0,0,0,2,0,0,0,0,0,0,0,0,0,74,37,0.5,0
2014014394,0,0,0,0,3,0,0,0,0,0,0,0,0,0,177,89,0.5028248587570622,0
2018040402,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,4,0.8,0
2015014319,0,0,0,0,1,0,0,0,0,0,0,0,0,0,51,32,0.6274509803921569,0
2016014148,0,0,0,0,2,0,0,0,0,0,0,0,0,0,59,12,0.2033898305084746,0
2012014361,0,0,0,0,2,0,0,0,0,0,0,0,0,0,162,93,0.5740740740740741,0
2016016434,0,0,0,0,2,0,0,0,0,0,0,0,0,0,62,32,0.5161290322580645,0
2018050265,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24,8,0.3333333333333333,0
2014014366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,75,0.5033557046979866,0
2018040357,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.0,0
2015014069,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,1,0.16666666666666666,0
2018040508,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45,14,0.3111111111111111,0
2014014301,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60,37,0.6166666666666667,0
2013014145,0,0,0,0,2,0,0,0,0,0,0,0,0,0,141,88,0.624113475177305,0
2013014126,0,0,0,0,2,0,0,0,0,0,0,0,0,0,101,53,0.5247524752475248,0
2013014140,0,0,0,0,4,0,0,0,0,0,0,0,0,0,88,43,0.48863636363636365,0
2018040338,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,0
2014014398,0,0,0,0,4,0,0,0,0,0,0,0,0,0,140,49,0.35,0
2013017050,0,0,0,0,3,0,0,0,0,0,0,0,0,0,161,69,0.42857142857142855,0
2018040371,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0.5,0
2017040371,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,1.0,0
2015014344,0,0,0,0,2,0,0,0,0,0,0,0,0,0,139,70,0.5035971223021583,0
2013014130,0,0,0,0,2,0,0,0,0,0,0,0,0,0,86,63,0.7325581395348837,0
2014014416,0,0,0,0,2,0,0,0,0,0,0,0,0,0,103,55,0.5339805825242718,0
2012014352,0,0,0,0,2,0,0,0,0,0,0,0,0,0,216,93,0.4305555555555556,0
2017040309,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1.0,0
2017040384,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,4,0.6666666666666666,0
2018040475,0,0,0,0,2,0,0,0,0,0,0,0,0,0,13,6,0.46153846153846156,0
2018040484,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,3,0.25,0
2012014310,0,0,0,0,3,0,0,0,0,0,0,0,0,0,186,86,0.46236559139784944,0
2013016180,0,0,0,0,3,0,0,0,0,0,0,0,0,0,135,53,0.3925925925925926,0
2018040480,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0
2017040349,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0.5,0
2016018147,0,0,0,0,2,0,0,0,0,0,0,0,0,0,21,9,0.42857142857142855,0
2013014100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,190,69,0.3631578947368421,0
2018040345,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,2,0.13333333333333333,0
2018040520,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0.25,0
2013014104,0,0,0,0,1,0,0,0,0,0,0,0,0,0,82,53,0.6463414634146342,0
2013014152,0,0,0,0,2,0,0,0,0,0,0,0,0,0,82,58,0.7073170731707317,0
2017040299,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1.0,0
2017040308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.0,0
2016014303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,23,0.575,0
2015014333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,80,58,0.725,0
2016014395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,0.8333333333333334,0
2011014193,0,0,0,0,5,0,0,0,0,0,0,0,0,0,105,68,0.6476190476190476,0
2012014285,0,0,0,0,2,0,0,0,0,0,0,0,0,0,153,81,0.5294117647058824,0
2016014342,0,0,0,0,2,0,0,0,0,0,0,0,0,0,27,14,0.5185185185185185,0
2018040488,0,0,0,0,2,0,0,0,0,0,0,0,0,0,20,5,0.25,0
2012014424,0,0,0,0,2,0,0,0,0,0,0,0,0,0,83,68,0.8192771084337349,0
2014014356,0,0,0,0,2,0,0,0,0,0,0,0,0,0,31,20,0.6451612903225806,0
2010014200,0,0,0,0,3,0,0,0,0,0,0,0,0,0,325,96,0.2953846153846154,0
2012014404,0,0,0,0,2,0,0,0,0,0,0,0,0,0,134,77,0.5746268656716418,0
2013014239,0,0,0,0,1,0,0,0,0,0,0,0,0,0,85,45,0.5294117647058824,0
2017040286,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,1,0.3333333333333333,0
2016016479,0,0,0,0,2,0,0,0,0,0,0,0,0,0,55,36,0.6545454545454545,0
2016014367,0,0,0,0,2,0,0,0,0,0,0,0,0,0,39,30,0.7692307692307693,0
2013014091,0,0,0,0,2,0,0,0,0,0,0,0,0,0,142,79,0.5563380281690141,0
2016014353,0,0,0,0,2,0,0,0,0,0,0,0,0,0,31,18,0.5806451612903226,0
2012014348,0,0,0,0,2,0,0,0,0,0,0,0,0,0,160,88,0.55,0
